  GMT_timestamp, AFM_MET_time, AFM_upp_time, AFM_mode, AFM_fdir_imu_fail_flag, AFM_fdir_gps_fail_flag, AFM_fdir_star_tracker_fail_flag, AFM_fdir_strike_count_imu, AFM_fdir_strike_count_gps, AFM_fdir_strike_count_star_tracker, AFM_fdir_num_resets_imu, AFM_fdir_num_resets_gps, AFM_fdir_num_resets_star_tracker, AFM_fdir_loss_of_imu, AFM_fdir_loss_of_gps, AFM_fdir_loss_of_star_tracker, CNTRL_mass_total, CNTRL_mass_prop_used, CNTRL_jet_on_times_0, CNTRL_jet_on_times_1, CNTRL_jet_on_times_2, CNTRL_jet_on_times_3, CNTRL_jet_on_times_4, CNTRL_jet_on_times_5, CNTRL_jet_on_times_6, DIO_powerOut_star_tracker, DIO_powerOut_gps, DIO_powerOut_imu, DIO_powerOut_pgnc_sys, DIO_chuteOut_super_drogue_deploy, DIO_chuteOut_parafoil_deploy, UPP_ecef_longitude, UPP_ecef_gd_latitude, UPP_ecef_gd_altitude, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_0, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_1, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_2, UPP_ecef_V_sc_cg_wrt_ecef_0, UPP_ecef_V_sc_cg_wrt_ecef_1, UPP_ecef_V_sc_cg_wrt_ecef_2, UPP_ecef_DV_accum_imu_ecef_0, UPP_ecef_DV_accum_imu_ecef_1, UPP_ecef_DV_accum_imu_ecef_2, UPP_esef_flight_path_angle, UPP_rot_Q_INRTL_to_STRUCT_RAW_s, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_0, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_1, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_2, UPP_rot_T_INRTL_to_ECEF_0_0, UPP_rot_T_INRTL_to_ECEF_0_1, UPP_rot_T_INRTL_to_ECEF_0_2, UPP_rot_T_INRTL_to_ECEF_1_0, UPP_rot_T_INRTL_to_ECEF_1_1, UPP_rot_T_INRTL_to_ECEF_1_2, UPP_rot_T_INRTL_to_ECEF_2_0, UPP_rot_T_INRTL_to_ECEF_2_1, UPP_rot_T_INRTL_to_ECEF_2_2
16-015-08:41:57.7,350.812668,1072617593,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41949463,12.00050545,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.728450906,0.874260918,101037.3362,-3814468.867,-1672154.674,4946827.657,1647.088753,-7322.528115,-1371.60457,0.210968906,-1.636361546,7.911544896,-0.017534734,-0.070911161,-0.246565275,-0.634372327,0.729211165,0.512858648,-0.858472744,-0.000745305,0.858471956,0.512859187,-0.001164271,0.001381731,-4.27171E-05,0.999999044
16-015-08:41:58.7,350.812668,1072617593,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41949463,12.00050545,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.727565805,0.87410782,100970.3664,-3813644.02,-1675818.769,4946140.334,1649.299512,-7321.395156,-1375.246219,0.170522884,-1.602292525,7.920738371,-0.017521162,-0.070523502,-0.244571765,-0.630715691,0.733081718,0.512889974,-0.858454028,-0.000745348,0.85845324,0.512890514,-0.001164244,0.001381731,-4.27171E-05,0.999999044
16-015-08:41:58.7,351.813642,1072617594,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41933441,12.00066948,0,0,1,0,0,1,0,0,1,1,0,0,0,-2.726673042,0.873952915,100902.8198,-3812810.573,-1679515.348,4945444.959,1651.55157,-7320.224493,-1378.910604,0.129170906,-1.569466165,7.93001598,-0.017509061,-0.069163406,-0.243715436,-0.62712366,0.736569837,0.512921583,-0.858435142,-0.00074539,0.858434354,0.512922123,-0.001164216,0.001381731,-4.27171E-05,0.999999044
16-015-08:41:59.7,351.813642,1072617594,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4188385,12.00115776,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.72580241,0.873801378,100836.9747,-3811996.409,-1683121.051,4944764.783,1653.767251,-7319.08485,-1382.511084,0.087306072,-1.534888039,7.940132586,-0.017501145,-0.068614988,-0.243482093,-0.628977831,0.735115869,0.51295242,-0.858416717,-0.000745432,0.858415928,0.51295296,-0.001164189,0.001381731,-4.27171E-05,0.999999044
16-015-08:41:59.7,352.811203,1072617595,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4188385,12.00115776,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.724910349,0.873645634,100769.5033,-3811160.752,-1686816.262,4944065.77,1656.020687,-7317.901437,-1386.196211,0.050645315,-1.493770516,7.953777713,-0.017491691,-0.067645812,-0.244225974,-0.632571983,0.73186775,0.512984026,-0.858397829,-0.000745475,0.858397041,0.512984566,-0.001164162,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:00.7,352.811203,1072617595,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4188385,12.00115776,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.724034091,0.873492173,100703.2729,-3810338.51,-1690446.785,4943377.097,1658.238825,-7316.763507,-1389.793028,0.016545143,-1.450024518,7.970569054,-0.017479334,-0.065790809,-0.246074923,-0.636319269,0.728159659,0.513015082,-0.858379269,-0.000745517,0.858378481,0.513015622,-0.001164135,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:00.7,353.812607,1072617596,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4188385,12.00115776,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.723116127,0.873330905,100633.885,-3809475.616,-1694250.916,4942653.436,1660.528017,-7315.540724,-1393.592211,-0.028190563,-1.405819647,7.980363123,-0.01746774,-0.062872846,-0.249069432,-0.640113105,0.724062591,0.513047629,-0.858359817,-0.000745561,0.858359028,0.513048169,-0.001164107,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:01.2,353.812607,1072617596,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41835022,12.00164795,1,1,0,1,0,0,0,0,1,1,0,0,0,-2.722231166,0.873174941,100567.025,-3808642.316,-1697919.084,4941953.661,1662.755135,-7314.360803,-1397.250176,-0.069310564,-1.364108056,7.992301727,-0.017457448,-0.059192979,-0.25286746,-0.643442257,0.720094647,0.513079016,-0.858341055,-0.000745604,0.858340267,0.513079556,-0.00116408,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:01.7,354.812451,1072617597,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41810608,12.00189209,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.721351627,0.873019458,100500.5892,-3807812.698,-1701565.547,4941256.102,1664.94073,-7313.179985,-1400.860751,-0.115897137,-1.323247663,8.010234145,-0.017442657,-0.054321219,-0.258747913,-0.641506652,0.720116614,0.513110223,-0.8583224,-0.000745646,0.858321612,0.513110763,-0.001164052,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:02.2,354.812451,1072617597,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41810608,12.00189209,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.720468676,0.872862891,100433.9158,-3806978.456,-1705226.939,4940553.746,1667.167297,-7311.987585,-1404.527323,-0.160959904,-1.278732228,8.018037641,-0.017434517,-0.048764476,-0.265218188,-0.638723058,0.720634577,0.513141561,-0.858303665,-0.000745689,0.858302877,0.513142101,-0.001164025,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:02.7,354.812451,1072617597,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41810608,12.00189209,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.719587728,0.872706203,100367.3926,-3806144.661,-1708880.801,4939850.895,1669.38035,-7310.781308,-1408.180248,-0.207181343,-1.228051694,8.035143651,-0.017425591,-0.04288656,-0.271941107,-0.635789761,0.721096496,0.51317284,-0.858284965,-0.000745731,0.858284176,0.51317338,-0.001163998,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:03.2,355.812031,1072617598,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41810608,12.00189209,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.718703477,0.872548445,100300.6388,-3805306.32,-1712549.148,4939143.31,1671.605965,-7309.58194,-1411.855153,-0.259500635,-1.180562592,8.042433147,-0.017417135,-0.036974411,-0.278676028,-0.632949145,0.72135147,0.513204247,-0.858266185,-0.000745774,0.858265397,0.513204787,-0.001163971,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:03.7,355.812031,1072617598,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41810608,12.00189209,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.71782606,0.872391431,100234.3953,-3804473.025,-1716189.921,4938439.1,1673.821059,-7308.36316,-1415.498368,-0.307729888,-1.12501199,8.054790633,-0.017409749,-0.032157147,-0.285084194,-0.632477007,0.719489928,0.513235422,-0.858247543,-0.000745816,0.858246755,0.513235963,-0.001163944,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:03.7,356.813008,1072617599,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.717790217,0.872385007,100231.6918,-3804438.957,-1716338.667,4938410.289,1673.912217,-7308.314221,-1415.645432,-0.308295222,-1.122280004,8.056007938,-0.017409286,-0.032019427,-0.285326502,-0.632575421,0.719313478,0.513236696,-0.858246781,-0.000745818,0.858245993,0.513237236,-0.001163943,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:04.7,357.812449,1072617600,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.716908415,0.872226705,100165.1539,-3803600.046,-1719998.468,4937700.382,1676.099379,-7307.099462,-1419.301355,-0.357699586,-1.063407238,8.068127869,-0.017397722,-0.028871628,-0.291146649,-0.63521924,0.714770295,0.51326804,-0.858228037,-0.00074586,0.858227249,0.51326858,-0.001163915,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:04.7,357.812449,1072617600,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.7160312,0.872068754,100098.9711,-3802764.061,-1723640.005,4936992.097,1678.28498,-7305.861493,-1422.911149,-0.40772947,-1.000641178,8.083017395,-0.017385123,-0.026344162,-0.296363768,-0.637978012,0.710252461,0.513299231,-0.858209382,-0.000745903,0.858208594,0.513299771,-0.001163888,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:05.2,357.812449,1072617600,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.715148424,0.871909319,100032.4155,-3801921.375,-1727305.438,4936277.236,1680.482756,-7304.621873,-1426.541809,-0.458107549,-0.937351796,8.093712222,-0.017371654,-0.024539909,-0.300799814,-0.640557635,0.70611839,0.513330632,-0.8581906,-0.000745945,0.858189812,0.513331172,-0.001163861,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:05.7,358.812431,1072617601,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.71426258,0.871748849,99965.62393,-3801074.284,-1730984.398,4935557.774,1682.700691,-7303.383278,-1430.193324,-0.514300418,-0.878754992,8.108118979,-0.017359487,-0.023439945,-0.304278223,-0.642682313,0.702726673,0.513362153,-0.858171744,-0.000745988,0.858170956,0.513362694,-0.001163833,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:06.2,358.812431,1072617601,8,0,0,1,0,0,10,0,0,0,0,0,1,79.4176178,12.00238132,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.713390901,0.871590468,99899.94818,-3800239.355,-1734605.328,4934847.757,1684.88127,-7302.168877,-1433.787586,-0.564515248,-0.812926718,8.125532902,-0.017347091,-0.023087584,-0.3066278,-0.644159796,0.700360274,0.513393182,-0.858153182,-0.00074603,0.858152394,0.513393722,-0.001163807,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:06.7,359.812919,1072617602,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41745758,12.0025444,0,0,0,0,1,0,0,0,1,1,0,0,0,-2.712519474,0.871431664,99834.28844,-3799403.245,-1738225.99,4934135.877,1687.072801,-7300.95345,-1437.414415,-0.611622325,-0.739840568,8.136664096,-0.01733876,-0.022337938,-0.306835573,-0.645346955,0.699199725,0.513424213,-0.858134617,-0.000746072,0.858133829,0.513424753,-0.00116378,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:07.2,359.812919,1072617602,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41737366,12.00262642,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.71163357,0.871269735,99767.56337,-3798551.822,-1741907.614,4933410.052,1689.289104,-7299.727667,-1441.063668,-0.664061144,-0.675062671,8.157471022,-0.017325022,-0.021716642,-0.306346438,-0.642970683,0.701618806,0.51345577,-0.858115735,-0.000746115,0.858114947,0.513456311,-0.001163752,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:07.7,360.812212,1072617603,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41688538,12.0031147,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.71075573,0.871108803,99701.43149,-3797706.683,-1745556.516,4932688.717,1691.496118,-7298.485095,-1444.713481,-0.716621585,-0.605152429,8.172302954,-0.01731642,-0.021724438,-0.304815118,-0.639186504,0.705731114,0.513487052,-0.858097017,-0.000746157,0.858096229,0.513487592,-0.001163725,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:08.2,360.812212,1072617603,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41688538,12.0031147,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.71075573,0.871108803,99701.43149,-3797706.683,-1745556.516,4932688.717,1691.496118,-7298.485095,-1444.713481,-0.716621585,-0.605152429,8.172302954,-0.01731642,-0.021724438,-0.304815118,-0.639186504,0.705731114,0.513487052,-0.858097017,-0.000746157,0.858096229,0.513487592,-0.001163725,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:08.3,361.813324,1072617604,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41688538,12.0031147,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.709843921,0.870941131,99632.77892,-3796827.359,-1749347.481,4931937.247,1693.779915,-7297.211595,-1448.496206,-0.773419738,-0.532085232,8.19015483,-0.017305105,-0.022805659,-0.302023513,-0.634965417,0.710690241,0.513519556,-0.858077565,-0.000746201,0.858076777,0.513520097,-0.001163697,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:08.8,361.813324,1072617604,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.708969526,0.870779855,99566.97435,-3795982.669,-1752983.708,4931214.498,1695.964915,-7296.0285,-1452.11988,-0.828031253,-0.461198492,8.203219619,-0.017291811,-0.025975699,-0.298155343,-0.633512749,0.713505607,0.513550738,-0.858058904,-0.000746244,0.858058116,0.513551279,-0.00116367,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:09.3,361.813324,1072617604,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.708088521,0.870616876,99500.70161,-3795130.17,-1756648.241,4930484.176,1698.161771,-7294.779274,-1455.758397,-0.884270354,-0.389179024,8.217838674,-0.017278717,-0.031756831,-0.293248622,-0.636221222,0.712895018,0.513582168,-0.858040092,-0.000746286,0.858039304,0.513582708,-0.001163642,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:09.8,362.813945,1072617605,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.707214697,0.870454749,99434.96247,-3794283.175,-1760283.707,4929757.696,1700.350895,-7293.552283,-1459.386812,-0.945401602,-0.328495691,8.228553627,-0.017267765,-0.038152733,-0.287560881,-0.638964101,0.712445076,0.513613353,-0.858021426,-0.000746329,0.858020638,0.513613893,-0.001163615,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:10.3,362.813945,1072617605,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.706336318,0.870291293,99368.9229,-3793430.357,-1763938.945,4929025.33,1702.55133,-7292.310919,-1463.00607,-1.0022902,-0.262294971,8.246109665,-0.01725401,-0.044847795,-0.28135281,-0.641451295,0.712298749,0.513644712,-0.858002653,-0.000746371,0.858001865,0.513645252,-0.001163588,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:10.8,363.811781,1072617606,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.705464014,0.870128495,99303.33621,-3792581.98,-1767569.7,4928295.938,1704.745391,-7291.069692,-1466.626641,-1.059272847,-0.195709421,8.261033467,-0.017243735,-0.051451349,-0.274902373,-0.643368452,0.712641901,0.513675866,-0.857984002,-0.000746413,0.857983214,0.513676406,-0.001163561,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:11.3,363.811781,1072617606,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.704583897,0.869963756,99237.19568,-3791724.575,-1771233.799,4927557.906,1706.967965,-7289.827724,-1470.272401,-1.112075138,-0.135712049,8.27582354,-0.017232686,-0.057677817,-0.268474885,-0.644526068,0.713568955,0.51370731,-0.857965175,-0.000746456,0.857964387,0.513707851,-0.001163533,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:11.8,364.81067,1072617607,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.704583897,0.869963756,99237.19568,-3791724.575,-1771233.799,4927557.906,1706.967965,-7289.827724,-1470.272401,-1.112075138,-0.135712049,8.27582354,-0.017232686,-0.057677817,-0.268474885,-0.644526068,0.713568955,0.51370731,-0.857965175,-0.000746456,0.857964387,0.513707851,-0.001163533,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:12.3,364.81067,1072617607,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.703679554,0.86979398,99169.22025,-3790842.032,-1774999.6,4926797.325,1709.245811,-7288.529163,-1474.036875,-1.177501184,-0.077227332,8.287838837,-0.017223313,-0.063437474,-0.262193772,-0.644771867,0.715191829,0.513739632,-0.857945822,-0.0007465,0.857945034,0.513740173,-0.001163505,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:12.3,365.811959,1072617608,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.702802412,0.869628823,99103.29562,-3789984.554,-1778652.959,4926057.47,1711.476557,-7287.276649,-1477.696189,-1.234224232,-0.017449079,8.298159316,-0.017216146,-0.067983675,-0.256868219,-0.644073873,0.717332409,0.513770993,-0.857927042,-0.000746542,0.857926254,0.513771534,-0.001163478,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:13.3,365.811959,1072617608,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.701927846,0.869463668,99037.60598,-3789128.179,-1782296.425,4925317.685,1713.67858,-7286.049584,-1481.32392,-1.292975457,0.041065864,8.310302044,-0.017204161,-0.071403233,-0.252501861,-0.642555331,0.719907658,0.513802275,-0.857908308,-0.000746585,0.85790752,0.513802815,-0.001163451,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:13.3,366.810955,1072617609,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.701055714,0.869298498,98972.11511,-3788272.744,-1785930.563,4924577.867,1715.865261,-7284.818316,-1484.947877,-1.348229296,0.094749868,8.321057426,-0.017192188,-0.073502555,-0.249354508,-0.640371443,0.722733782,0.513833481,-0.857889618,-0.000746627,0.85788883,0.513834022,-0.001163424,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:14.3,366.810955,1072617609,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.700182042,0.869132554,98906.53509,-3787414.382,-1789571.951,4923834.629,1718.058009,-7283.566238,-1488.581805,-1.399717894,0.156263135,8.335045014,-0.017181186,-0.074227628,-0.247561293,-0.637809149,0.72553646,0.513864753,-0.857870886,-0.00074667,0.857870099,0.513865294,-0.001163396,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:14.3,367.812858,1072617610,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.69930275,0.86896506,98840.53315,-3786549.031,-1793237.585,4923084.47,1720.262061,-7282.292119,-1492.2458,-1.457558734,0.217867317,8.347048818,-0.017170859,-0.073538048,-0.247283613,-0.635136435,0.728041674,0.513896239,-0.857852025,-0.000746712,0.857851238,0.51389678,-0.001163369,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:15.3,367.812858,1072617610,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41622925,12.00376701,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.698395717,0.868791768,98772.46758,-3785654.862,-1797019.754,4922308.387,1722.53719,-7280.983017,-1496.033744,-1.523027707,0.274425759,8.356237895,-0.017160697,-0.071472943,-0.248572234,-0.632611411,0.730004292,0.513928731,-0.85783256,-0.000746756,0.857831772,0.513929272,-0.001163341,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:15.3,368.811698,1072617611,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.697522638,0.868624479,98706.96383,-3784792.673,-1800661.178,4921559.215,1724.745027,-7279.705395,-1499.659831,-1.582218982,0.33348157,8.366033086,-0.017150702,-0.06947547,-0.250955963,-0.634112731,0.728076444,0.51396002,-0.857813815,-0.000746799,0.857813027,0.51396056,-0.001163313,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:16.3,368.811698,1072617611,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.696653801,0.868457525,98641.80894,-3783933.256,-1804285.739,4920811.586,1726.929862,-7278.434964,-1503.259696,-1.641015672,0.396256933,8.376407112,-0.017138686,-0.066970456,-0.254502285,-0.637467521,0.724139976,0.513991167,-0.857795152,-0.000746841,0.857794364,0.513991708,-0.001163286,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:16.3,369.811636,1072617612,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.695780937,0.868289319,98576.3529,-3783068.391,-1807927.926,4920058.374,1729.109451,-7277.147581,-1506.877507,-1.701139079,0.465153824,8.387753645,-0.017125759,-0.063454782,-0.259192995,-0.640925256,0.719727238,0.51402247,-0.857776394,-0.000746883,0.857775606,0.514023011,-0.001163259,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:17.3,369.811636,1072617612,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.694907505,0.868120519,98510.89596,-3782201.55,-1811573.333,4919302.549,1731.286316,-7275.8772,-1510.49565,-1.763739296,0.534544569,8.397328569,-0.017111374,-0.059097483,-0.264811903,-0.644116792,0.715189277,0.514053807,-0.857757615,-0.000746926,0.857756827,0.514054348,-0.001163232,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:17.3,370.812374,1072617613,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.694003823,0.867945368,98443.18358,-3781303.143,-1815345.872,4918518.312,1733.541332,-7274.542955,-1514.252258,-1.825588527,0.614362485,8.414884714,-0.017098522,-0.053814916,-0.271267865,-0.646793293,0.710757439,0.514086241,-0.857738176,-0.00074697,0.857737388,0.514086782,-0.001163203,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:18.3,370.812374,1072617613,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.693133081,0.867776107,98377.96091,-3780436.04,-1818981.762,4917760.484,1735.703472,-7273.252044,-1517.89227,-1.8930412,0.692808702,8.430123393,-0.017087309,-0.048214382,-0.277674797,-0.648505051,0.707116171,0.514117505,-0.857719437,-0.000747012,0.857718649,0.514118046,-0.001163176,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:18.3,371.812451,1072617614,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.692257341,0.867605394,98312.37036,-3779562.482,-1822639.358,4916996.172,1737.863601,-7271.931023,-1521.536104,-1.960607414,0.772122521,8.445076702,-0.017073879,-0.042388294,-0.283940707,-0.649205421,0.704353057,0.514148961,-0.857700582,-0.000747055,0.857699794,0.514149502,-0.001163149,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:19.3,371.812451,1072617614,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.691388967,0.867435633,98247.37694,-3778694.857,-1826267.052,4916236.172,1740.025312,-7270.626033,-1525.143061,-2.030892795,0.854773092,8.458784958,-0.017061004,-0.036598112,-0.289712452,-0.648888685,0.702617071,0.514180165,-0.857681876,-0.000747097,0.857681088,0.514180706,-0.001163122,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:19.3,372.813169,1072617615,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.69052192,0.867265655,98182.49046,-3777827.108,-1829890.03,4915475.222,1742.176136,-7269.321431,-1528.756718,-2.099962661,0.943951492,8.473640239,-0.017048612,-0.031148141,-0.294657284,-0.647653182,0.701963128,0.514211333,-0.857663189,-0.00074714,0.857662402,0.514211874,-0.001163095,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:20.3,372.813169,1072617615,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.689653472,0.867094921,98117.5288,-3776956.537,-1833519.722,4914710.917,1744.331677,-7268.002163,-1532.376843,-2.169105406,1.038736553,8.494897679,-0.017036604,-0.026425893,-0.298468072,-0.645763262,0.702287898,0.514242564,-0.857644464,-0.000747182,0.857643677,0.514243105,-0.001163067,0.001381731,-4.27171E-05,0.999999044
16-015-08:42:20.3,373.814465,1072617616,8,0,0,1,0,0,10,0,0,0,0,0,1,79.41574097,12.0042572,0,0,0,0,0,0,0,0,1,1,0,0,0,-2.688744534,0.866915719,98049.52466,-3776043.784,-1837319.521,4913908.707,1746.616099,-7266.594007,-1536.149292,-2.244087324,1.139925054,8.515151937,-0.017025367,-0.022622525,-0.301025358,-0.643456999,0.703445127,0.514275264,-0.857624857,-0.000747226,0.857624069,0.514275805,-0.001163039,0.001381731,-4.27171E-05,0.999999044
